3257000 	 25260,217,5469,13734,12773,6080,28357,13084,21400,7611,4709,11465,13007,9563,13247,22266,8149,679,15934,21672,1950,11578,6158,6918,18805,29125,1554,13394,25465,1384,23284,25526,15534,10329,19973,2826,8689,18075,6909,18379,5099,21657,5312,11687,20854,14925,15584,9549,2669,23662,15730,21110,6827,24359,28410,26429,10226,11080,8122,7868,3390,4298,16383,15032,27508,789,8816,8815,29146,24601,5799,24602,27791,23143,25332,3804,20955,26860,11347,6609,251,25424,8943,23793,29547,25570,4949,27458,25415,18730,20648,22727,17058,10014,20425,13592,8662,12220,28896,13793,24977,17945,12055,5218,7208,11176,25099,10289,12352,17195,5807,26959,23506,18541,7827,29473,3228,25488,476,1479
1710500 	 7868
11957000 	 22505,27927,26605,18275,9210
11612500 	 25372,29203,19974,15138
3549000 	 14261,5957
4895250 	 16944,5094
12231250 	 19539,26722,26973,6246
3581250 	 12512,20585
1338750 	 11363,993,28453,9629,13450,12410,2966
7854500 	 29099,16463,11679
9586500 	 7868,10795,10620
10054250 	 8425
7163250 	 4571,18805,10329,2128,12943
745750 	 1666,29099,4775
1492500 	 3926,16540,7868,28899,8689,3627,17653
3148500 	 13645,8662,3627,201,8890
341000 	 2963,679,23407,2257,26722,26754,9290,13888,17958,4003,25676,15584
11440500 	 7975,14261,17986,1758,504,679,11080
5745000 	 20527,27887,21121,11052,20800,6701,14360,9838,13588,4709,24923,4960,23662,21838,18730,26737,11029,20579,11080,9829,9486,19962,11670,28710,27529,8978,2257,2103,2669,29416,19417,4571,26722,20658
4922750 	 25733
5726500 	 4300,22731,25372,14020,10059,25733,28410,17072
8156500 	 1831
11734000 	 679
8111500 	 11080
7600250 	 8662,4949,12758,19509
835000 	 7868,7071
10774750 	 27791,2899
472000 	 23748,14647
6412750 	 23676,17060,6929,3304,13281,23632,12352,25092,27674,22319,15019
42000 	 29528
6272000 	 6080
11158000 	 15018,24565,20835,11396
3211250 	 26516,3228,9988
5155750 	 12453
12239250 	 21838
9121750 	 8327
1194750 	 7868
7060500 	 22505,23108,18982,13906,20449,14973,4102,19951,22736,22680,22390,10340,15438,22136,8193,11080,24674,21503,4924,4949,7071,20960,26017,8807,9324,11939,1758,6559,18353,25908,1698,16109,23214,5950,9111,21975,10703,5285,13909,15449,8358,11727,28860,25015,12977,28685,9985,8631,27196,7868,13603,19389,20208,29010,12740,12052,13405,397,9948,24645,2371,21092,8220,9396,3384,27,8692,13461,18950,17582,16276,22442,3300,19005,504,29388,1003,760,12287,26655
4087750 	 13793,23531,2655,29099,17676,11328,251,14261,19014,28370,26605,10188,24964,23662,25531,23475,27906,21672,3627,12433,24986,7868,29547,24385,26883,2257,27791,7184
9720000 	 16315,4281,26871,22168,8939,19894,11849,21092,1392
887750 	 26754
8573000 	 9549,16110
832250 	 1831
9076750 	 14119,25372,1547,4731,22368,5712,2826
5238000 	 3361
8072250 	 17227
5354000 	 21110,13450
9512750 	 12996,28924,10584,17880,25651
10052000 	 10893
12331000 	 1831,28184,6294
3288250 	 25260,19973,20279,27060,26318,9549,360,23662,7868,3390,29547,4427,8816,647,2929,27458,13648,10714,26127,15499,9802,16110
11590500 	 17606,7868,17337,10097,17127
5012750 	 3393
799000 	 4709,22643,11687,2669,2198,1031,750,18730,8719,13450,1155
9592500 	 22505,2963,11573,676,24541,20764,679,10329,7037,13020,19514,21796,11080,7868,22094,27791,5661,23241,24869,6767,26665,9549
2428500 	 17640,4986,12063,13559,4172,26563,7680,3308,5410,28332,9250,22314,10381,24004,25637,637,15796,168,13216,7160,11489,12687,24471
11535250 	 19021
1629250 	 28937,12220,143,12394,21758,7727
6155250 	 1501
1782250 	 3237,19374,21110
6751750 	 28463,510,3658,1008
3149000 	 13162,29008
2088000 	 17431,10410,16556,2655,27615,4078,25079
8949750 	 4808
11434750 	 18758,20083
10944750 	 8719,1461,155,8689,11942,25687,13451
4921000 	 11857,377,15534,8689,18990,8775,24015
4259500 	 4949
12371000 	 14261,12352
200250 	 1831
4059500 	 3857,24196,16540,10694,9549,14120,7868,5299
599750 	 2963,28992,20386
7927750 	 9549,18624
12142750 	 14486,22749
4547500 	 26694,8173,27060,6918,10151,10710,13749
6897000 	 4300,2783,4052
7476250 	 15019
7016500 	 5377,11679,27407,10616,18075,6820,14020,22280,7560,12606,3228,7063,16913
7450000 	 22393,19962,7868
725000 	 20846,20425,26722,25372,1630,1831,19829,18597,14482,6672,2257
5769750 	 21869,29231,28641,14646,12220,6352,6051,10622,18741,11926
3114000 	 21110,15259,6828,2655
5898500 	 28465,25420,7637,21110,11573,3723,14182,11849,26722,27371,374
4956000 	 4571,17920,5470,14261,22836,29464,13008,23475,15934,19466,14580,18805,28135,22393,11604,23662,14048,11080,7868,2042,19772,26380,29099,18353,3457,18730,12977,17945,2891,13450,14153,11176,26763,26114,18712,27198,12285
2316250 	 26576,527,679,13592,4571,949,25933
10696000 	 1487,3458,5845,21110,72,26969
4852000 	 282,12259,15584,7868
11362000 	 2963,4324,9609
9802000 	 18804,24015,24947
434750 	 27458
11936000 	 1962,28641,14294,3935,3482,10948,8494,21393
4256000 	 14065,9392,2059,17331,12977,13883,20796,15661,11679
3014750 	 1147
2078000 	 679,8477
11949750 	 16519,25177
3719250 	 18362,3362
11579750 	 11196,12132
2187500 	 2963,16376,12162,24780
5754500 	 15423,20751,9549,16889,29396,12977,3228,24975,5086,27625
11307500 	 28463,2463
10229250 	 13793,16944,7297,8739,28631,18805,28653,23628
6700250 	 11176,4949,11578,8719,9549
8129250 	 25260,22489
1812000 	 21628
3723750 	 1831
5654000 	 25840,27446
11142000 	 29099,18075,12352,5833,4939,2695,1493
393250 	 11176
2076000 	 21841,19339,3390,7560,14483,24277,8549
11896000 	 13853,23731,15302
1046250 	 4571,2257,11396
4317250 	 3398,12220
4423500 	 21515,8662,11543
5901250 	 18730
3405000 	 20918,4389
4631250 	 18353
4102750 	 10026,21787,19149
9671750 	 2826,29203,7868
299750 	 3034,3719,4452,8528,28410,23612
12028500 	 8519
4257000 	 15089,23475,11176,4571
1063000 	 23214,19686
4153000 	 11080,3254
2198750 	 12257,12394,12220
239250 	 5470,5297,3068,25372,18572,3619,15018,21110,15934,16421,7868,19973,962,24625
2251750 	 13084,25177,22727
4454500 	 15138
8701250 	 4571,14580,18805,19973,19974,18180,19767,7354,14525,9953,17835
10064500 	 28466
3592750 	 29547,7868,5836
267250 	 7105,12977
5336750 	 19477,20955,4571,6908,11176,1731,12352,18353,14020,16647,1008,6393
10095000 	 12977,21092
11131750 	 22549,11196,10726,915,19255,14482,12271,3406,5738,7868,16406,25488,17647
2378500 	 25372,28243,7230,4571,5099
1240250 	 8689,12394,5998
6523250 	 13976,17060,17926,18290,7105,16540,23086,21501,11685,17823,11196,22489,4411,4845,8901,14020,16672,469,24196,25295,15618,17153,8359,4443,28411,24486,12063,17647,17835,27446,16406,17959,26619,15315,12285,16818,18962,19751,24856,16825
854250 	 15832,20158,23549,19692
5082750 	 15125,15127,155,23103,9471,24503,14573,6740,11208,8943,24026,3369,28621,2059,12394,14699,4411,28422,11605,8676,18002,3894,16735,24193,22024,25299,647,25329,22556,3284,21796,18105,16361,25579,20575,3077,6864,27615,11080,17400,6672,7868,11397,6546,24383,29547,20180,26631,23928,12512,17280,24625,21919,27272,23143,5912,17214,4795,11029,20449
3363000 	 25329,3627,8082
6515500 	 18235,29099,11329,21657,527,24015,8662,23793,13450,6319,23340
10845500 	 17024,29497,20529,12056,1228,17060,29099,14577,18075,28181,28924,21813,18507,26852,21139,23214,23526,16653,25214,9985,23623,3723,28631,12285,19021,12512,13390,19458
8745250 	 3590,679,12033,15883
9463750 	 1788,14030,743,12431,24551,11196,19477,20386,16356,2966,16825,1909,19814,26434,14261,6571,4538,15935,26883,28189,6767,13084,6104,3254,7611,9301,735,162,12277,18736,18672,22630,25678,19924,7390,15672,8637,9112,1797,25733,16406,5324,17055,7354,7230,12977,9829,9494,16696,23330,11201,24034,20589,11378,19105,27961,11679,26758,5797,26127,15138,27156,27791,20029,7105,3677
965500 	 2963,12056,20297,24411,18227,29073,10646,26845,25003
10533750 	 29099,24026
11300000 	 18912,4479,28809,27371,18024,8689,13701
5261000 	 8786,6148,3766,11901
5239500 	 21110
6852750 	 18180
7568750 	 3458,4329,17087
6150750 	 28184,4510
10309250 	 9340,8171,29099,6498,28148,18730,18024,21091,27791
8909750 	 2826,21110,28631,15159
4880250 	 16463,1831,14482,19217,20846,17405,23143
1446250 	 25372,22505,2042,21852,16849,29261,8689,7868,3390,4078,20180,3192,19751
3216500 	 27168
7367000 	 16540,504,1566,15584
2968250 	 21110,12220
7545250 	 29099,3329
3266750 	 26318,13749,7045,12220,787
4047000 	 2655,17945,21865,20551,7105,22547,12828
4716750 	 21110,22126
11761750 	 14226,5086,11524,3406,22043,9765,20846
7898750 	 7868,24503
10840750 	 13878,23202,8628,17330,9472,5659,2968,7975,3678,27994,6740,29099,2999,4578,25117,11831,8689,23304,16925,19421,26605,13672,28355,180,17747,25758,25770,15584,9549,1563,20728,2669,23662,14020,1237,2916,20457,3937,12914,16483,21796,11605,12285,18024,15138,15353,7105,27426,6672,20579,15637,785,6118,24385,12475,9242,24015,21565,8978,2895,28985,12220,1453,27791,13779,28596
3249250 	 1237,7868,12394
11552750 	 16011
847750 	 3714,21787,23304,9848,25770,13390,21838,27406,1752,19891,12220
7976750 	 25372,13962,21862
10609250 	 2963
9394500 	 7096,5820,1831,3126,17090,20626,3723,10908
1381000 	 10857,1831,8662
5968250 	 4078
5735000 	 15450,13592,4335,29490,155,24385,24073,25407,10673,23487,14014,24977,2739,16500,8566,14242,5470,2198,22390,22393,13749,11328,9162,14407,13779,12606,28621,4794,9284,4381,7266,5845,21186,19616,24711,18632,3941,2367,11280,26050,7868,17218,11767,2683,21838,21110,10726,16464,26959,11670,20585,11951,3627,6461,23549,22280,19381,15352,22246,11083,11080,8535,28791,17136,13070,24457,21503,17483,3417,24015,2319,28746,27448,16975,7188,15138,19891,19632,19893,2257,24763,18824,12168,11868,26404
5187750 	 11194,19514,29099,24168,6431,21838,18730,21672,11080,7868,16110
1758250 	 12560
9288000 	 10999,2683,6401,27508
7513250 	 29153,7692,1756,29203,4078,23203
5467250 	 21110,1822,19277,679,18046,16103,6287,27458,27567,24922,28441
380000 	 18628,2128,15618,1392,554,23770,22367
2756000 	 13975,17470,2908,24953,11345,28463,16108,6725,12715,20297,9053,7179,11176,13394,4411,18501,323,527,15972,26114,3409,8719,8966,24841,18041,10151,679,15934,10370,10647,3937,19625,12285,16089,16301,15019,14996,10115,21329,20411,22533,1849,25854,23071,17945,13661,6771,7728,15032,15138,24461,14818,13773,21485,3590,15320,11347,15344,21092,25565,2198,24311
10976250 	 22032,12489,743,7354,14580
7116750 	 11196,19514,26605,20952,24503,5506,6876
10018000 	 16663,2593,15874,2655,13450,5506,25372,12447,4538,11176,13779,11196,29076,5685,24844,26788,18730,18805,25804,16406,27739,8905,11080,8357,7868,18849,13213,4750,28437,13313,13749,19562,21929,12220,290,19015,27791,5429,642,20343,25252
1934750 	 1788,13853,15721,3822,11196,22530,14119,21110,14671,13547,27046,7822,3327,6876,12853,25372,20395,22889,3555,11176,5940,28035,24087,15228,12528,4709,11682,25424,3977,18388,7552,21838,29032,29295,24507,23662,19514,28391,23881,1547,6828,9549,20164,3866,8538,25193,15401,15138,28410,2655,12977,11080,14020,8122,25389,7868,27446,7335,17620,5429,21690,29203,28214,11679,18946,6652,13749,25488,24726,14209,4993,19381,16296,13118,23284,14339
12015000 	 24977,25423,27028,19699,8024,5267,13097
11558000 	 16079,27438,25372,16788,7552,24307,2442,3740,21611,4078,6290
10598500 	 599,12394,12352,21110,18575,12220
620500 	 24922
2688750 	 20952,22393,3629,24601
9782500 	 4949,7975,24869,9912,18743,23662
317500 	 13971,25260,3771,4300,11194,17559,747,4949,15874,11080,24975,6980,19973,6877,20444,29099,14067,21372,22421,251,12924,4281,7976,12692,3254,4125,18084,25770,1115,12173,9549,28216,20509,18736,19514,23214,18730,8637,9620,16100,22029,12068,16836,19061,21121,5048,23829,19938,6918,7868,28717,18805,16918,15210,4571,24015,11029,17851,12588,16110,23287,16292,5799,7354
9972250 	 23187
12004000 	 15645,16540,17191
415500 	 21442,8689,3151
10592750 	 23798
7483500 	 21865,11679,2610,25079,554,8384,700,15389,8380,16353,26361,3329,23426,17147,25372,21377,25424,1546,24964,4281,18575,17746,1852,29446,17214,18196,12475,17096,20548,749,24869,24638,28727,24841,11857,5797,10153,25679,16463,12865,24196,1218,28945,20388,16775,3740,23587,18024,24026,7105,2826,11127,27638,11080,17647,9486,26585,12068,6398,17244,3228,15315,420,23007,4059,11851,18864,27052,8965,6461,11329,10928,23331,15345
9716500 	 20425,4949,11465,12168
9811750 	 10969
8324500 	 16887
11494250 	 27509
5994250 	 20884,8628,24977,661,14157,20015,11324,27625,17512,22393,12818,3555,22958,3552,26216,26459,1586,7611,29077,12173,24593,25679,679,19535,28909,25302,18180,14273,15138,7105,15422,15655,7827,23793,5267,11396,27508,18843,11253,16939,8816,18744,11775
5292000 	 11670
1025250 	 1918
11613500 	 25260,3593,15904,20444,2613,17633,9471,20449,26722,29371,26357,21067,251,12734,14261,21728,4060,18874,10718,26665,7611,5725,28641,3999,5803,21838,3390,15446,10151,11958,25270,8439,11951,19881,3625,20706,15637,16406,20668,7105,24486,22380,5655,7868,1644,4939,24178,28997,19680,14931,24541,2257,15498,26404
236000 	 4361,19501,14194,911,22523,29203,21050,7248,9452
1441500 	 3590,15879,2846,13954,9209,23928,743,21560,17123,2826,19817,25372,16094,1547,4921,22727,12033,7070,12670,6326,7552,15883,12220,23872,2643,6447,26546,7235,28334,12628,1912,18001,4398,10194,27373,25976,29203,2234,6290,642,18626,2791
5052000 	 16420
7921500 	 12674,17327
1985250 	 21865,11196,23776,743,15417,25372,22911,11382,27603,14984,12033,18075,12394,24196,28059,23116,2382,11629,24436,2683,21110,4339,20943,3937,7420,18202,8943,10176,12285,15138,12996,9645,17013,23197,6635,24307,14765,5086,2394,28952,24627,12220,10713,23531
8216750 	 12285,14065
7375000 	 2655,27625,25372,25309,7552,21110,16463,24196,3937,17429,20184
9946250 	 2899,3720
4782250 	 8446,679
3675000 	 22727
6619500 	 21110,4479,11465
4063000 	 11196,6148,18689,12055
6867750 	 14020,4078,7560,15341,24788,27092,2655,7113,23115,28045,13020,12259,23826,11175,17013,1913,22279,25372,7552,25424
3903500 	 15138
5847500 	 4571,27458,13561,7868,21838,12285,22280,5539,11080,17995,8978,1831
2480750 	 20425,377,23284
3573750 	 12394,12220,23662,4452,7868,11670,26660
6904000 	 19615,7856,398,8193,8689,10056,17633,5557,11319,26280,5267,642,11849
6754250 	 17945
10713250 	 21865,2655,10678,10381,22823,16463,6951,4078,26619,6290,19890,17087,3720,1192
2448250 	 21865,21672
3625250 	 21110,4718
11527500 	 21110
10966250 	 17118,20952
11121500 	 15075,7323,10893,20297
8757750 	 23928
7361250 	 9291
9437500 	 2683,12168
8649250 	 16540,1547,25830,3740,29203
11632250 	 15389,1758,21110,24196,3555,11330,15773,12220
5957500 	 19514,24385,19918,21919,2826,8689,8637,22080,9824,22943,11080,27501,29203,27741,12220
3684750 	 1831
1319000 	 21849,5469
4035250 	 26633
1620500 	 12230
10578000 	 13240,18024,28992
11683250 	 3886,1249,24196
4533750 	 17654,5290,15434,9657,28832,398,10694,20951,17319,21110,10059,530,26699,29362,6868,9392,20846,25346,10616
2988000 	 1822
1767500 	 5598,6690
567250 	 13962,11174,5093,23251,2655,11080
9782000 	 10381,1831,2826
6571750 	 993,14580,20158,17706
11972750 	 20708,12599,2674,8122
11032250 	 1140,14952,6836,17577,11357,16668,20952,22377,27403,24083,14363,21312,1713,28370,29407,2963,18879,5705,6770,4169,19828,9959,28642,10745,10627,20386,20902,6780,19928,16656,9549,26699,3627,29265,15449,3171,28453,24986,22530,3723,24073,28342,11797,28653,12162,25839,28411
4336750 	 20846,16463
7918750 	 12055,23662,16180,18805,17995,13592,13274,1788,23202,26959,18689,9802,13749,8978,11652,24541,1591,26404,22319,11225,18275
3781500 	 15745,9894,16887,15606,3941,19973,5336,26728,22393,19817,1903,7096,27789,7090,13461,4949,4125,26763,24964,10819,911,28391,10350,679,18730,20389,21672,28842,241,5655,11279,25792,7868,16818,20047,18859,15315,28227,11605,21533,28117,18697,19632,24851,2695,10718,11969,25933
4907500 	 21110,18075,25372,29465,12285,24986,4683,11679,27711,3720,24430
2386250 	 7282,26754,6255,6331,6880,1392,9953
10393750 	 28992,7868,4479
11794250 	 22504,3068,15660,12394,11423,12220,14025,22280,19101,11679,28653,164,28924
10322250 	 9111
11352000 	 6163,8010,15155,11080,15502,23928,11659,12352
11137750 	 5832,6104,21841,6193,4226,25360
1459750 	 16550
417250 	 9549,15584,3627,12557,3190,2513
6380000 	 28425,28059
6015000 	 7282,19688,16607,11080,20822,23103,20529,22508,18456,4326,12420,21565,21865,4650,16564,14597,9053,9301,28527,13773,16197,6765,5197,6399,4949,26556,27513,13240,29290,20466,7530,11186,12490,20603,17034,15672,8637,16124,12914,24170,24323,967,28410,10203,25510,10970,24788,29269,11201,20369,3228,7560,19458,1827,28059,2570,16939,5693,9885,23861,25830,22317,27092,1666,25875,23025
10654750 	 14991,2270,25214,27272,7552
5608250 	 12855,9458,12729,14227,8156,14119,765,4452,3534,25883,14596,2826,6290,18075,25424,1547,11665,25372,12394,28015,15584,22305,27785,11857,21110,16463,8226,16467,15159,8943,8358,29203,22162,489,15019,27615,14278,12606,7868,13070,24542,29125,4731,6352,26619,3476,5598,4913,16939,28087,19021,7465
1727500 	 27334
10119250 	 25260,27939,22240,133,4452,239,19974,16722,22393,14261,1831,6326,12352,20425,28747,2367,25439,28828,10225,22380,21336,19026,8816,1245,2257,27791,22330,5087,10282,7868
3226500 	 16474,23267,14596,25372,8689,14071,12394,7868,4230,23863,25917,18741,924
6233750 	 5131,17431,18950,24869,7349,23214,1570
9839750 	 3805,24081,22524,16787,5197,27458,8719,7868,11767,21110,28410,18281,26754,8662,647,11328
6848000 	 5454,15584,9671
11111500 	 25372,20051,13962,25142,14623,22029
2704750 	 22359,11547
12384250 	 21747
1517000 	 19903,15299,11350
4004500 	 5211
9982500 	 10435,2683,9369
382250 	 2713,20158,3753,21783,20846,18213,5740,26722,17060,3273,19974,22393,8689,25372,14261,25424,15761,20311,26959,26623,10948,7611,10622,5681,11767,26852,3488,21110,993,24196,11052,20625,11977,7335,15138,12840,17835,1608,7868,18805,2123,6352,5598,4103,6773,5796,22280,25586,29022
11496750 	 18672,20565,27191,29084,587,747,9829,28898,2695,22016,20101
8528750 	 25372
2138750 	 11029,1950
1110750 	 13883,22499
8123500 	 22852,3390
252500 	 12541,24447,18741
2808500 	 24196,12394,25372
83250 	 14596,5131
5059000 	 8856,22327
8523250 	 21336,22393,14458,5357,16110,5680,18544,21672,13592,3032,28616,15934
2350750 	 2963,1712,25989,25386,24788,24385,10840,4078,7248,7741,24975
10768750 	 17592,11150,637,12870,2570,27261
6257000 	 2655,25372,25424,16986
9212500 	 4767,11528,3476,17868,25372,14025,25596,1293,21221,20555,18937,14701,4370,17158,18002,22889,22280,11969
5952250 	 6827
10539250 	 4486
8430000 	 17771,8637
1074500 	 4571,14261,10908,6052
9344000 	 18555,18001
5828250 	 6988,599,16979,10962
3282250 	 19126,23475,23623
9103250 	 2655,9563,12220,28357
3312500 	 27625,22280,19993
10915250 	 20958,27497,15901,8625,25312,13873,5523,5640,23304,26559,5254,19138,12395,2249,2504,24452,23662,10703,21911,10315,12022,14062,20411,9045,7868,11670,3390,14930,17263,28653,475,10861,23556,18075,12220
64000 	 21865,21788,2455,23656,20565,9633,6621,6341,9912,27514,2869,12394,29155,554,12132,21110,679,18895,6805,1379,15138,6154,12283,10500,11080,11670,25856,5087,23160,19631,22218
7893250 	 2967,10737,9209,29377,28992,8327,3507,18075,2945,2347,7208,21283,28276,10694,11604,4845,27168,21110,679,22106,21672,3954,9745,2526,28410,24341,4036,15018,11080,27946,11169,28348,6398,24385,2319,13554,18824,10928
8215250 	 14020,24628,14533,18251,14261
2797750 	 927,8533,20595,11790
9685000 	 11605,2693
